cluster_id,n_trees,density,bbox_area,hull_area,geom_area,geom_type_used,pca_lam1,pca_lam2,pca_ratio,nn_mean,nn_std,height_mean,height_std,height_min,height_max,OPIS,edge_dist_,dominant_count_x,matched_points_x,dominant_fraction_x,n_labels_touched_x,dominant_count_y,matched_points_y,dominant_fraction_y,n_labels_touched_y
0,608,0.24917031059359904,6051.936791999977,3362.396490499815,2440.0980941572057,buffer_union,609.2353779106829,173.26552418315129,3.516195046780843,1.3004459991671409,0.32470125838639396,13.066253289473686,4.186268745340278,0.993,21.613,Skupina dreves oziroma grmičevja,1109.9100801798943,,,,,608,608,1.0,1
1,1023,0.24572995359869565,20784.584183979907,9395.432614001204,4163.106634003085,buffer_union,5137.00468171893,178.8728944472337,28.718742980000876,1.3158409979191545,0.31603879200185514,15.039823069403715,6.316093028498602,0.177,30.191,Obvodna vegetacija,0.0,,,,,1022,1023,0.9990224828934506,2
2,34,0.20912238216352053,201.03785699967568,78.41697400037755,162.58422292365694,buffer_union,41.00280971566056,1.8817825356852822,21.789345441410802,1.358599292399651,0.3436661654717125,9.67714705882353,2.40588964996017,3.46,14.884,Mejica,46.56804692103637,,,,,34,34,1.0,1
3,11,0.16290315959053062,35.3917669994776,20.120975999912794,67.52477992231293,buffer_union,8.655371516938628,1.3289836284699104,6.512775124930438,1.4153827951671956,0.5112586051707495,5.670909090909091,1.1659838182679938,2.369,6.791,Mejica,26.480741455828184,,,,,11,11,1.0,1
4,178,0.2220440658792058,1674.9914760021172,1010.0947955014328,801.6426797770573,buffer_union,175.27000352956628,38.1128491445635,4.598711654034586,1.2803858079578159,0.39964505697012376,11.379258426966292,3.9460149718335593,0.185,17.933,Mejica,26.480741455828184,,,,,178,178,1.0,1
5,8,0.15923000124946715,16.09889599985793,12.482225499786045,50.24178821343048,buffer_union,2.8822596052586587,2.1668485018086407,1.3301620315646772,1.4180536838057562,0.4901411784515501,8.82825,0.9059340138773907,7.602,10.345,Posamezno drevo,13.648116389800977,,,,,8,8,1.0,1
6,9,0.14827755749571428,14.468652000101635,10.816555499874639,60.69698039273496,buffer_union,18.53431489934364,0.2525608784848281,73.38553385835264,1.3643480993001775,0.3061507209155107,6.064,1.8695723218604483,3.7760000000000002,9.700000000000001,Drevesa v vrsti,3.717761447275775,,,,,9,9,1.0,1
7,202,0.2005754606124136,6288.976943996794,1204.5184689973382,1007.1022615789433,buffer_union,983.2828272152608,9.17224006237069,107.20203794591023,1.4116453571854817,0.43682657863702457,9.565930693069308,4.8115184811248985,1.551,20.651,Mejica,16.830145633532386,,,,,202,202,1.0,1
8,3,0.10554798805496797,5.7070899999135545,1.9877634999506562,28.423090342921935,buffer_union,3.0624259419819575,0.4300733913344228,7.120705450946234,2.0622933176360707,0.06826862616803102,7.167000000000001,1.3032398090911745,5.761,8.902000000000001,Posamezno drevo,36.07423677914454,,,,,3,3,1.0,1
9,239,0.24074031712956034,2269.6376640000944,919.9756775005285,992.7709776646022,buffer_union,353.58400299637105,20.90911479757048,16.910519953597245,1.287376131443866,0.33550765499428264,16.030623430962343,7.363485532027037,1.2670000000000001,28.321,Skupina dreves oziroma grmičevja,74.42180058139347,,,,,239,239,1.0,1
10,7,0.1639484825308374,15.007514999969672,8.072525999955904,42.69633906909358,buffer_union,2.419242270038421,1.5460357775965368,1.5648035479485274,1.1637427827243783,0.14789868611659132,7.113857142857143,0.5997186074845979,5.7620000000000005,7.8420000000000005,Posamezno drevo,6.49957789475816,,,,,7,7,1.0,1
11,21,0.16182783543910373,114.25987400007187,54.80320000029336,129.76753932979818,buffer_union,45.18983380811946,0.8472641348055361,53.33618166015185,1.4260825586454586,0.48889224906468065,9.058904761904762,2.1057440242564174,5.093,12.094,Obvodna vegetacija,2.993392996173562,,,,,21,21,1.0,1
12,9,0.1700390518941049,20.832484000111958,13.798023999987407,52.92901777413417,buffer_union,4.09102410867403,1.6018100857353512,2.5540007177542163,1.3157401990709863,0.3625884653550984,9.327555555555556,0.9495141577683132,7.492,10.667,Posamezno drevo,0.0,,,,,9,9,1.0,1
13,72,0.1787569198386465,969.6994660004872,297.6109579989219,402.7816101608275,buffer_union,145.26240599600908,5.386898266147597,26.965871419712645,1.4170622390397842,0.31919749567839195,8.370861111111111,3.6721961575600464,1.445,14.356,Obvodna vegetacija,0.0,,,,,72,72,1.0,1
14,370,0.2525295396506742,2111.37344999945,1349.8570665015434,1465.1751256974667,buffer_union,256.0290558996694,51.187419565471465,5.0017964975201465,1.3244102814986045,0.30096651206909314,13.877843243243243,6.443874284702406,0.674,26.914,Skupina dreves oziroma grmičevja,49.4529053147741,,,,,370,370,1.0,1
