cluster_id,n_trees,density,bbox_area,hull_area,geom_area,geom_type_used,pca_lam1,pca_lam2,pca_ratio,nn_mean,nn_std,height_mean,height_std,height_min,height_max,OPIS,edge_dist_,dominant_count_x,matched_points_x,dominant_fraction_x,n_labels_touched_x,dominant_count_y,matched_points_y,dominant_fraction_y,n_labels_touched_y,dist_to_poly
27,118,0.08393028105247582,5555.70645651733,3249.9386956873664,1405.9288080570436,buffer_union,430.19015762001175,141.87120203039711,3.0322584954756344,3.7587648120884998,1.1976559448737116,15.637954237288136,3.6054364624156046,6.4862,20.0618,Obvodna vegetacija,1786.4705260843002,,,,,107.0,107.0,1.0,1.0,
29,103,0.08197842253894255,31284.502909731415,8797.2392133857,1256.4281771959138,buffer_union,6038.254385900473,239.80205061263564,25.180161597760353,4.301978914313965,1.155876862382779,12.452979611650488,4.529986170736071,3.8435,23.731400000000004,Obvodna vegetacija,1929.4089567335757,,,,,56.0,82.0,0.6829268292682927,2.0,
30,4,0.07970544716691812,80.03773672741153,22.005781779057823,50.18477584879803,buffer_union,26.54510804101934,2.8704285329068577,9.247785735371485,4.9831053284146245,1.5090603214905063,11.275775,2.0435852274556603,7.7940999999999985,13.0254,Posamezno drevo,59.68027114491386,,,,,2.0,2.0,1.0,1.0,
28,7,0.0808252346224163,440.5041846542015,70.80772136838246,86.60661528174025,buffer_union,121.88764720556836,1.4635376873300103,83.28288930361117,4.363825432441145,0.9231374491493437,6.945685714285716,2.383596250823276,3.4577000000000013,10.616999999999999,Obvodna vegetacija,1786.4705260843002,,,,,6.0,6.0,1.0,1.0,
31,1,,0.0,0.0,0.0,buffer_union,,,,,,5.598199999999999,0.0,5.598199999999999,5.598199999999999,Obvodna vegetacija,107.0952132123856,,,,,,,,,0.4898453731250514
32,5,0.07995459879102831,101.7694489865599,43.499867420734475,62.535489835527116,buffer_union,24.23698181187801,7.526879873308104,3.2200569452194174,4.727700914490766,1.192684752933776,11.18672,2.2134958219070575,8.74,13.877,Obvodna vegetacija,107.0952132123856,,,,,4.0,4.0,1.0,1.0,
33,20,0.08071937165159228,1138.9339985136978,399.6382573513117,247.7719981062994,buffer_union,179.96059546003556,15.5060328704606,11.605843800503301,4.182655943313525,0.6120748877150877,16.25052,3.8559452113068207,9.5188,22.782200000000003,Obvodna vegetacija,107.0952132123856,,,,,18.0,18.0,1.0,1.0,
34,23,0.07975174785506113,13494.458429015815,766.5896315265181,288.3949332596401,buffer_union,3321.8783144892996,3.766357884326908,881.9868999472305,7.070019104345783,2.4216596812985265,8.747773913043478,1.625055231494126,5.119400000000001,11.8285,Mejica,16.755673159639937,,,,,15.0,15.0,1.0,1.0,
35,9,0.0797054471669181,346.5494517693946,180.2145567097061,112.91574565979559,buffer_union,75.9964111504313,11.156060201355315,6.8121191333476965,5.075048749916518,0.659569390872344,10.965833333333334,2.5210358986381416,6.784400000000001,13.863,Skupina dreves oziroma grmičevja,1927.5969890267797,,,,,7.0,7.0,1.0,1.0,
36,103,0.0826676642832585,13244.586969941021,5411.721760796517,1245.9527058496935,buffer_union,1947.3008974801432,172.51388557441095,11.287792231890853,4.195325622813254,1.189644026258812,13.588710679611651,4.303916217376522,3.567,22.8804,Obvodna vegetacija,0.0,,,,,89.0,89.0,1.0,1.0,
